aweme_id,cid,create_time,text,reply_comment_total
7284407922543643936,7285883726721843976,2023-10-04,Con nguyện nam mô đại từ đại bi cứu khổ cứu nạn quan thế âm Bồ tát mẹ ơi con cầu xin mẹ gia hộ cho tất cả chúng sinh được bình an vô sự 🙏🙏🙏,0
7273191672803101994,7273232889889604398,2023-08-30,"Mobilizing to respond to an unpredicted disaster will be very different than mobilizing to respond to a predicted disaster, such as hurricane.",0
7284407922543643936,7284591329186677505,2023-09-30,oh God protect them,0
7282609593287593248,7282715637486863136,2023-09-25,japan,0
7281445797936336160,7281773166434976518,2023-09-22,when,0
7281445797936336160,7281600123019297541,2023-09-22,mercy Lord 🙏,0
7281445797936336160,7281563667069010689,2023-09-22,😭😭😭😭😭😭😭,0
7281445797936336160,7281685511608550150,2023-09-22,🙏🙏👏,0
7281445797936336160,7282066092401787680,2023-09-23,is this recent,0
7281445797936336160,7281577989505041153,2023-09-22,💔😭🙏,0
7281445797936336160,7281742666462216966,2023-09-22,movie,0
7273191672803101994,7273610907753169669,2023-09-01,I disagree…that Doocy is a news correspondent. He’s more like a sound bite collector.,0
7273191672803101994,7274010469924422443,2023-09-02,Doocey’s credentials should’ve been revoked ages ago. I think the press corps keeps him around for comic relief now.,0
7282609593287593248,7294637101235487530,2023-10-27,This happened in Japan,0
7272535297378766123,7273635728759472938,2023-09-01,I'm going to Florida for a week now I'm scared😰,0
7273191672803101994,7273654592155894561,2023-09-01,"The type of question that betrays a cavernous mind echoing with a brain screaming, ""Let me out!""",0
7282609593287593248,7308925564512469790,2023-12-05,We don’t have sirens either in Florida,0
7273191672803101994,7273480718005584686,2023-08-31,I love how the question is like “if the president is not currently in the White House how can he possibly communicate???” Alexander Graham Bell bruh.,0
7273191672803101994,7273232783066694446,2023-08-30,Wait it’s easier to plan something you know is coming then something that happens with no warning. Shocking.,0
7273191672803101994,7273498716924412714,2023-08-31,do they not understand how you respond to a massive wildfire and how you respond to a hurricane is different......,0
7282930375540608289,7306032267426546434,2023-11-27,dunya maln berk tutanlar baxın ibiret alln🤲,0
7272071106490600747,7272102376068809518,2023-08-27,"i don't even live in FL but I have been saying the same things you're, I hope ppl are preparing ahead of it🫶",0
7282930375540608289,7283265396722811650,2023-09-27,o gün olsun düşmənləri belə sel aparsın,0
